generation,N_shifts,logPrior,logLik,eventRate,acceptRate
7925001,4,62.8126,-22270.5,0.48753,0.2124
7950001,3,47.3331,-22267,0.426226,0.2293
7975001,3,47.7244,-22257.5,0.284647,0.2342
8000001,3,46.7424,-22261.7,1.37735,0.2409
8025001,3,45.4227,-22266.6,2.09781,0.2222
8050001,3,46.9799,-22268.2,0.519296,0.2433
8075001,4,61.3973,-22266.2,0.452646,0.2218
8100001,3,45.3719,-22266.1,1.86551,0.2455
8125001,3,46.0251,-22275.7,0.910887,0.2272
8150001,4,60.3612,-22279.1,0.761848,0.1842
8175001,4,58.7458,-22273.8,2.27049,0.233
8200001,3,46.8795,-22277.2,0.0187862,0.1899
8225001,3,46.8566,-22273.1,0.547808,0.2004
8250001,4,62.4845,-22264,0.354708,0.2231
8275001,4,62.6295,-22257.4,2.16528,0.2494
8300001,3,47.6852,-22260.9,0.357382,0.2625
8325001,3,46.5537,-22264,0.968212,0.2114
8350001,3,47.212,-22264.5,0.95946,0.2205
8375001,3,46.6778,-22261.2,1.00158,0.2016
8400001,5,77.5693,-22265.2,0.309208,0.207
8425001,3,44.2896,-22262.9,2.99996,0.1946
8450001,4,61.3437,-22256.4,0.479568,0.229
8475001,4,59.3676,-22262.8,2.52733,0.254
8500001,3,46.273,-22262.1,1.25545,0.2281
8525001,3,44.2429,-22260.7,3.64796,0.266
8550001,4,62.3127,-22262.1,0.427397,0.2495
8575001,4,62.0558,-22262.1,0.194815,0.2532
8600001,3,46.5656,-22259.4,0.616044,0.2696
8625001,3,46.7498,-22262.9,0.65635,0.2122
8650001,3,43.4413,-22258.8,3.73529,0.2185
8675001,4,63.4757,-22263.4,0.277787,0.2056
8700001,3,45.7847,-22256.1,1.79358,0.2061
8725001,3,46.651,-22260.9,0.812935,0.2022
8750001,3,44.884,-22262,2.63132,0.206
8775001,3,48.0702,-22262.2,0.0794472,0.2208
8800001,3,46.7854,-22261.3,0.606033,0.2015
8825001,3,45.6268,-22267.5,2.07445,0.2072
8850001,4,62.414,-22268.4,0.524565,0.1959
8875001,3,46.3456,-22268.4,1.29083,0.2334
8900001,4,58.7917,-22264.4,3.30365,0.201
8925001,4,59.3184,-22255.1,0.833168,0.2358
8950001,3,46.9004,-22263.5,0.302933,0.2188
8975001,4,60.9272,-22252.8,2.65515,0.2402
9000001,3,47.2327,-22260.7,0.288925,0.215
9025001,3,45.8767,-22262.1,1.03415,0.198
9050001,3,45.9925,-22260,0.650407,0.2006
9075001,4,60.0876,-22256.3,0.00828397,0.234
9100001,3,46.7642,-22259,0.0219458,0.198
9125001,3,45.3044,-22260.1,2.70129,0.2084
9150001,4,62.7847,-22258.7,0.39537,0.2364
9175001,3,42.4861,-22258.7,4.68095,0.202
9200001,3,44.5234,-22255.5,2.29152,0.1983
9225001,4,61.4652,-22260.3,0.188695,0.1936
9250001,3,46.8049,-22258.2,0.0485909,0.2049
9275001,3,46.9479,-22269.5,0.460194,0.194
9300001,3,46.5263,-22270.7,0.985346,0.2122
9325001,4,61.801,-22268.6,2.11634,0.197
9350001,3,46.6931,-22258.2,0.668543,0.2064
9375001,3,45.6223,-22264.6,1.22725,0.2202
9400001,3,46.2911,-22262.1,0.612634,0.1856
9425001,5,79.2586,-22262.5,0.166109,0.2378
9450001,3,46.912,-22271.3,0.496793,0.1955
9475001,3,45.0939,-22268.2,2.63168,0.191
9500001,3,47.7004,-22270.3,0.0409465,0.2004
9525001,3,44.3852,-22270,2.09049,0.1914
9550001,3,47.1194,-22271.8,0.14427,0.2167
9575001,3,47.071,-22267.4,0.531577,0.202
