generation,N_shifts,eventRate
5250001,1,1.40889
5255001,1,1.00773
5260001,1,0.357438
5265001,0,0.652802
5270001,0,1.27197
5275001,0,0.270984
5280001,3,1.69052
5285001,0,0.0954927
5290001,0,0.942702
5295001,2,0.417692
5300001,3,0.514851
5305001,1,1.61821
5310001,1,0.140928
5315001,1,0.972037
5320001,0,1.19289
5325001,1,2.12595
5330001,1,0.497112
5335001,0,1.02628
5340001,1,1.09508
5345001,0,0.12684
5350001,1,2.49866
5355001,3,4.13178
5360001,0,0.769347
5365001,2,0.990776
5370001,3,6.98414
5375001,2,1.35044
5380001,2,0.865523
5385001,0,0.0942859
5390001,2,0.218047
5395001,0,0.681818
5400001,2,0.878872
5405001,0,1.37386
5410001,1,0.590158
5415001,4,0.553607
5420001,0,0.29671
5425001,2,0.554606
5430001,2,0.316002
5435001,1,0.962914
5440001,1,2.74419
5445001,1,1.51793
5450001,0,0.214841
5455001,1,1.06083
5460001,1,0.563699
5465001,3,2.70678
5470001,2,1.89141
5475001,0,0.0781478
5480001,2,1.85978
5485001,0,1.48152
5490001,2,2.11165
5495001,0,0.964869
5500001,0,0.288847
5505001,0,0.691015
5510001,2,2.23107
5515001,1,1.08887
5520001,1,1.6042
5525001,1,1.28764
5530001,0,0.829916
5535001,1,0.579479
5540001,0,0.209096
5545001,1,2.38989
5550001,1,1.24434
5555001,1,0.955549
5560001,0,0.0385265
5565001,3,0.90222
5570001,4,0.533723
5575001,0,0.19564
5580001,1,0.80707
5585001,1,0.665565
5590001,0,1.00979
5595001,1,0.607038
5600001,1,0.628707
5605001,0,0.238324
5610001,1,0.799804
5615001,1,2.0726
5620001,2,1.31829
5625001,0,0.207648
5630001,0,0.278762
5635001,2,0.49774
5640001,0,0.351786
5645001,2,3.09246
5650001,0,0.602867
5655001,2,1.38552
5660001,2,0.409198
5665001,1,1.72685
5670001,0,0.195147
5675001,1,2.14924
5680001,1,0.408267
5685001,0,0.142866
5690001,1,0.814976
5695001,2,2.39112
5700001,1,1.48706
5705001,1,1.00943
5710001,0,1.19419
5715001,0,0.383231
5720001,0,0.134307
5725001,3,0.353506
5730001,0,0.196719
5735001,0,0.166677
5740001,0,0.329878
5745001,1,1.88394
5750001,0,0.0466174
5755001,0,0.523006
5760001,2,0.925083
5765001,3,2.65867
5770001,2,2.46919
5775001,1,1.86779
5780001,2,2.54336
5785001,0,0.0287027
5790001,3,2.13096
5795001,0,0.0623491
5800001,0,0.000228678
5805001,0,1.21461
5810001,0,0.0841148
5815001,0,0.143343
5820001,0,0.955699
5825001,2,3.26177
5830001,0,0.0166277
5835001,0,0.0598675
5840001,1,0.23605
5845001,2,3.2204
5850001,0,0.135854
5855001,1,0.513549
5860001,3,1.25899
5865001,2,1.00918
5870001,0,4.098
5875001,2,2.40188
5880001,0,0.053245
5885001,1,1.2913
5890001,0,0.0595248
5895001,1,1.45258
5900001,3,2.98713
5905001,0,1.649
5910001,0,0.00287772
5915001,1,0.585895
5920001,3,0.243198
5925001,0,0.0346062
5930001,1,0.318378
5935001,0,0.586555
5940001,1,0.98678
5945001,0,1.02515
5950001,0,0.750915
5955001,0,0.0937355
5960001,4,0.394202
5965001,1,2.24499
5970001,1,1.36508
5975001,0,1.33236
5980001,3,0.694622
5985001,0,0.861515
5990001,2,1.36368
5995001,0,0.412414
6000001,0,1.04331
6005001,0,0.0635641
6010001,0,1.53897
6015001,3,3.06775
6020001,1,0.907185
6025001,1,2.37576
6030001,2,0.235139
6035001,0,1.8427
6040001,0,0.403048
6045001,1,0.264092
6050001,1,0.262107
6055001,0,0.244954
6060001,0,0.653593
6065001,1,2.68047
6070001,1,0.685574
6075001,0,0.34912
6080001,0,1.07213
6085001,3,1.51876
6090001,0,1.0175
6095001,0,0.596598
6100001,2,0.879955
6105001,0,0.358774
6110001,0,0.208576
6115001,0,0.109989
6120001,3,2.45394
6125001,0,1.3274
6130001,2,0.763271
6135001,1,1.24111
6140001,2,2.47304
6145001,1,2.06372
6150001,2,0.671721
6155001,1,1.95985
6160001,0,0.534407
6165001,0,0.672749
6170001,0,0.175174
6175001,2,1.44146
6180001,1,0.925498
6185001,3,1.10398
6190001,1,1.37949
6195001,0,0.595266
6200001,0,0.102301
6205001,1,1.59928
6210001,2,1.07146
6215001,0,0.531813
6220001,1,0.586837
6225001,1,0.263586
6230001,0,1.7285
6235001,2,3.66378
6240001,1,0.636473
6245001,2,0.582833
6250001,1,0.777793
6255001,0,3.86579
6260001,4,0.464738
6265001,1,0.371169
6270001,2,2.8352
6275001,0,1.10877
6280001,0,0.535966
6285001,0,0.831664
6290001,0,0.493155
6295001,3,0.40838
6300001,2,0.160666
6305001,1,0.267193
6310001,1,0.920186
6315001,1,0.661795
6320001,0,0.0828712
6325001,1,4.98328
6330001,1,0.110599
6335001,2,0.63944
6340001,0,0.902435
6345001,0,0.122641
6350001,1,0.138903
6355001,1,0.335305
