generation,N_shifts,logPrior,logLik,eventRate,acceptRate
1415001,3,61.9341,-7554.02,0.865846,0.39
1420001,4,79.6904,-7556.11,2.70716,0.367
1425001,3,61.4418,-7555.2,0.738032,0.341
1430001,3,61.9471,-7553.19,0.675708,0.368
1435001,4,78.0159,-7555.61,4.11569,0.402
1440001,3,61.3548,-7557.94,0.823409,0.402
1445001,3,59.7853,-7553.32,0.571562,0.342
1450001,3,61.095,-7558.63,0.919524,0.375
1455001,3,55.4824,-7550.83,2.21416,0.402
1460001,4,77.5862,-7555.89,0.786427,0.378
1465001,3,59.5838,-7555.43,0.703176,0.364
1470001,5,97.3165,-7554.06,0.786062,0.394
1475001,3,61.3494,-7552.68,0.396891,0.345
1480001,3,56.6969,-7556.02,2.04559,0.402
1485001,3,60.6028,-7557.7,0.0867019,0.402
1490001,3,58.3634,-7556.42,4.35752,0.393
1495001,3,59.4445,-7554.3,0.338173,0.329
1500001,3,61.3946,-7555.07,0.192641,0.382
1505001,4,73.201,-7549.98,2.3626,0.375
1510001,3,59.3038,-7559.76,0.26093,0.335
1515001,4,76.5962,-7554.45,0.76442,0.341
1520001,3,60.7573,-7553.02,0.00266919,0.375
1525001,4,77.1383,-7556.65,1.99316,0.406
1530001,3,58.2274,-7554.69,0.808926,0.372
1535001,4,78.04,-7555.88,0.663088,0.382
1540001,3,60.1773,-7556.45,0.0369328,0.386
1545001,3,63.0709,-7555.58,0.155943,0.333
1550001,3,61.1699,-7554.83,0.00129882,0.371
1555001,3,62.6104,-7557.6,0.445306,0.383
1560001,3,63.4586,-7555.36,0.320441,0.388
1565001,3,60.4045,-7557.01,0.277248,0.377
1570001,3,62.4439,-7557.76,0.0426876,0.32
1575001,4,75.9918,-7549.01,3.87964,0.4
1580001,4,82.1642,-7557.76,0.122321,0.428
1585001,3,60.0977,-7556.72,0.515722,0.397
1590001,3,59.9843,-7561.31,0.371542,0.367
1595001,4,77.5741,-7559.14,0.537839,0.36
1600001,3,59.7105,-7556.46,1.89644,0.409
1605001,3,58.3583,-7554.53,0.205527,0.348
1610001,4,75.8497,-7555.71,5.38315,0.327
1615001,3,58.096,-7555.78,0.696413,0.38
1620001,3,56.966,-7554.31,0.304362,0.357
1625001,3,57.5592,-7555.33,1.51157,0.364
1630001,3,60.4621,-7557.57,1.5509,0.434
1635001,3,62.7716,-7554,0.18816,0.361
1640001,3,57.7693,-7554.49,1.49802,0.329
1645001,3,59.4072,-7553.1,0.371984,0.341
1650001,4,80.2219,-7556.65,0.370145,0.433
1655001,4,75.5576,-7552.16,0.389962,0.383
1660001,3,60.3236,-7554.98,0.104584,0.385
1665001,3,61.6834,-7555.45,0.0419252,0.379
1670001,4,76.5526,-7558.38,0.171627,0.349
1675001,5,89.6846,-7549.08,0.791266,0.383
1680001,3,62.6467,-7555.16,0.3757,0.406
1685001,4,78.4238,-7552.57,0.39179,0.422
1690001,3,60.8787,-7562.34,0.027469,0.358
1695001,4,79.69,-7559.26,0.24772,0.413
1700001,4,82.0865,-7549.96,0.0459854,0.379
1705001,6,111.585,-7549.16,0.286029,0.402
1710001,3,59.6736,-7554.16,0.875297,0.363
1715001,4,77.7949,-7550.29,1.97937,0.378
1720001,3,60.2469,-7556.93,0.951254,0.339
1725001,4,76.4775,-7547.16,0.0856087,0.374
1730001,3,54.7532,-7554.36,1.14593,0.331
1735001,3,58.8332,-7558.97,2.58769,0.33
1740001,5,94.9257,-7552.54,1.17087,0.373
1745001,3,56.4086,-7552.59,0.24559,0.368
1750001,4,81.1156,-7555.7,0.372189,0.384
1755001,4,80.2855,-7559.39,0.450023,0.363
1760001,4,79.3671,-7555.21,0.143983,0.408
1765001,4,76.9054,-7553.7,0.40108,0.365
1770001,4,75.2505,-7550.42,1.40743,0.417
1775001,3,59.2059,-7557.79,0.978578,0.34
1780001,3,62.0558,-7552.71,0.0385289,0.348
1785001,3,62.3273,-7556.07,0.0418506,0.373
1790001,3,62.6498,-7555.29,1.29956,0.373
1795001,4,79.1063,-7555.48,2.32702,0.368
1800001,3,57.4663,-7555.32,0.157399,0.315
1805001,3,59.6159,-7553.76,1.19357,0.373
1810001,4,81.6504,-7554.36,0.0304936,0.395
1815001,3,58.7965,-7555.96,1.43377,0.413
1820001,5,101.709,-7556.58,0.444818,0.455
1825001,3,59.9896,-7554.4,0.634823,0.394
1830001,3,60.4425,-7554.37,0.337477,0.399
1835001,6,108.527,-7545.87,1.8132,0.433
1840001,5,99.8905,-7552.33,0.0381885,0.349
1845001,2,39.854,-7552.27,0.750057,0.333
1850001,2,38.4221,-7557.18,2.59224,0.336
1855001,2,38.9833,-7561.63,2.81434,0.285
1860001,1,22.5566,-7561.54,1.01517,0.184
1865001,2,38.1488,-7557.2,2.51929,0.34
1870001,2,40.5556,-7552.37,0.861778,0.294
1875001,3,59.5788,-7558.34,1.36972,0.286
1880001,1,22.052,-7561.42,1.07111,0.268
1885001,1,21.626,-7557.64,1.00196,0.211
1890001,2,39.4865,-7559.12,0.0130771,0.207
1895001,1,20.7247,-7558.31,1.45758,0.206
1900001,2,41.0455,-7555.2,0.308318,0.16
1905001,2,41.0387,-7555.44,0.185266,0.237
1910001,1,21.2077,-7559.12,1.36475,0.148
1915001,2,39.8489,-7549.72,1.43428,0.294
1920001,3,57.3388,-7550.44,0.297434,0.285
1925001,2,39.266,-7556,0.4563,0.299
1930001,2,40.4503,-7558.78,0.538844,0.217
1935001,1,22.5256,-7560.88,0.381414,0.245
1940001,1,22.5262,-7559.09,0.684364,0.172
1945001,1,21.7276,-7558.1,0.199198,0.267
1950001,1,21.7486,-7558.09,0.373555,0.207
1955001,2,42.4594,-7556.54,0.474634,0.306
1960001,3,58.9082,-7551.47,1.94122,0.357
1965001,2,42.6866,-7558.25,0.202367,0.199
1970001,2,41.7343,-7555.8,0.260287,0.274
1975001,1,22.1671,-7557.33,0.139596,0.209
1980001,1,18.8046,-7559.26,4.80769,0.233
1985001,2,41.8868,-7559.42,0.807786,0.27
1990001,2,43.3648,-7563.69,0.0219257,0.257
1995001,1,19.3273,-7558.27,3.04093,0.169
2000001,2,39.0151,-7558.61,3.17086,0.327
2005001,2,40.6408,-7553.36,0.0792211,0.283
