"spp.name","region","extant","env.opt","time.of.origin","time.of.extinction","time.of.sp.origin","reg.env","carry.cap","reg.alpha","time.of.sp.extinction"
33729,8,1,28.1707455304733,29110,30048,29110,29.0909090909091,22000,7.3e-06,30048
33735,3,1,10.8815009224419,29114,30052,29114,10.9090909090909,22000,2.8e-06,30052
33737,6,1,22.1592974651468,29120,30879,29120,21.8181818181818,22000,5.5e-06,30879
33738,9,1,33.582467922507,29122,34754,29122,32.7272727272727,22000,8.2e-06,34754
33739,10,1,36.392095915796,29122,30164,29122,36.3636363636364,22000,9.1e-06,30164
33742,5,1,19.0450399989316,29123,31377,29123,18.1818181818182,22000,4.6e-06,31377
33743,9,1,33.4175227555901,29124,30801,29124,32.7272727272727,22000,8.2e-06,30801
33744,10,1,36.3669937300124,29124,30814,29124,36.3636363636364,22000,9.1e-06,30814
33745,4,1,14.4070037071282,29126,40880,29126,14.5454545454545,22000,3.7e-06,40880
33745,5,0,14.4070037071282,36932,36935,29126,18.1818181818182,22000,4.6e-06,40880
33746,9,1,32.7132596221015,29127,30756,29127,32.7272727272727,22000,8.2e-06,30756
33747,9,1,32.2596498536057,29127,33027,29127,32.7272727272727,22000,8.2e-06,33027
33751,9,1,32.0671362855163,29131,31109,29131,32.7272727272727,22000,8.2e-06,31109
33754,9,1,31.7528624057984,29133,32663,29133,32.7272727272727,22000,8.2e-06,32663
33755,10,1,36.8438518174394,29133,31080,29133,36.3636363636364,22000,9.1e-06,31080
33756,6,1,21.0587836292524,29135,31396,29135,21.8181818181818,22000,5.5e-06,31396
33757,10,1,35.529408915354,29135,30548,29135,36.3636363636364,22000,9.1e-06,30548
33758,6,1,22.5905048792609,29136,33660,29136,21.8181818181818,22000,5.5e-06,33660
33761,2,1,6.75941862392088,29138,34644,29138,7.27272727272727,22000,1.9e-06,34644
33766,6,1,22.2756687762914,29144,33530,29144,21.8181818181818,22000,5.5e-06,33530
33769,4,1,14.6480778228254,29146,36319,29146,14.5454545454545,22000,3.7e-06,36319
33770,8,1,29.439852602472,29146,30817,29146,29.0909090909091,22000,7.3e-06,30817
33771,7,1,25.5320566082953,29147,31423,29147,25.4545454545455,22000,6.4e-06,31423
33777,4,1,14.0348083751845,29151,30508,29151,14.5454545454545,22000,3.7e-06,30508
33779,2,1,7.97922465088187,29152,39771,29152,7.27272727272727,22000,1.9e-06,39771
33780,9,1,31.5590395767647,29152,30726,29152,32.7272727272727,22000,8.2e-06,30726
33781,9,1,31.8894017880723,29153,30761,29153,32.7272727272727,22000,8.2e-06,30761
33786,9,1,33.1009397367783,29158,30075,29158,32.7272727272727,22000,8.2e-06,30075
33789,10,1,37.9314493939789,29159,30686,29159,36.3636363636364,22000,9.1e-06,30686
33790,6,1,21.1027122806518,29160,30419,29160,21.8181818181818,22000,5.5e-06,30419
33792,9,1,33.4016078131842,29164,32192,29164,32.7272727272727,22000,8.2e-06,32192
33793,10,1,35.9976244291643,29164,35988,29164,36.3636363636364,22000,9.1e-06,35988
33797,3,0,6.43375753795288,31785,31786,29167,10.9090909090909,22000,2.8e-06,46316
33797,2,1,6.43375753795288,29167,46316,29167,7.27272727272727,22000,1.9e-06,46316
33798,8,1,30.3589524732055,29167,30060,29167,29.0909090909091,22000,7.3e-06,30060
33799,9,1,33.1603991002152,29167,32205,29167,32.7272727272727,22000,8.2e-06,32205
33800,6,1,21.5764368711001,29168,30799,29168,21.8181818181818,22000,5.5e-06,30799
33801,6,1,21.5588936972049,29168,30409,29168,21.8181818181818,22000,5.5e-06,30409
33807,7,1,24.2253422031031,29170,32422,29170,25.4545454545455,22000,6.4e-06,32422
33809,10,1,35.538455402094,29171,31000,29171,36.3636363636364,22000,9.1e-06,31000
33810,10,1,35.4583333221355,29171,30279,29171,36.3636363636364,22000,9.1e-06,30279
33813,10,1,36.540733935332,29174,33886,29174,36.3636363636364,22000,9.1e-06,33886
33815,10,1,35.5119371518863,29175,30421,29175,36.3636363636364,22000,9.1e-06,30421
33816,5,1,18.1725516719325,29177,31616,29177,18.1818181818182,22000,4.6e-06,31616
33818,4,1,14.3755443976058,29179,31417,29179,14.5454545454545,22000,3.7e-06,31417
33819,6,1,22.2719856623131,29181,31739,29181,21.8181818181818,22000,5.5e-06,31739
33820,5,1,18.7998827356805,29182,36397,29182,18.1818181818182,22000,4.6e-06,36397
33823,8,1,29.0375256860259,29184,30921,29184,29.0909090909091,22000,7.3e-06,30921
33824,6,1,21.2605734107912,29186,36000,29186,21.8181818181818,22000,5.5e-06,36000
33825,7,1,25.4038050572836,29186,32841,29186,25.4545454545455,22000,6.4e-06,32841
33827,4,1,14.8254937323594,29188,34399,29188,14.5454545454545,22000,3.7e-06,34399
33829,9,1,33.4808239281116,29188,30059,29188,32.7272727272727,22000,8.2e-06,30059
33830,9,1,32.7994557323335,29189,32910,29189,32.7272727272727,22000,8.2e-06,32910
33831,4,1,15.577214428987,29190,30440,29190,14.5454545454545,22000,3.7e-06,30440
33840,10,1,36.4120617029984,29197,39398,29197,36.3636363636364,22000,9.1e-06,39398
33841,7,1,25.3469272785963,29198,32292,29198,25.4545454545455,22000,6.4e-06,32292
33842,9,1,32.0814916381326,29198,30934,29198,32.7272727272727,22000,8.2e-06,30934
33843,5,1,18.8141778258696,29200,31438,29200,18.1818181818182,22000,4.6e-06,31438
33845,9,1,33.8912491666024,29200,30238,29200,32.7272727272727,22000,8.2e-06,30238
33849,4,1,14.3177928063026,29203,31496,29203,14.5454545454545,22000,3.7e-06,31496
33850,7,1,25.0926420809622,29203,32850,29203,25.4545454545455,22000,6.4e-06,32850
33851,8,1,27.7845036996976,29203,30596,29203,29.0909090909091,22000,7.3e-06,30596
33852,3,1,10.614286929047,29204,36494,29204,10.9090909090909,22000,2.8e-06,36494
33853,5,1,18.8193938615098,29205,30490,29205,18.1818181818182,22000,4.6e-06,30490
33856,8,1,29.3793854451444,29207,31999,29207,29.0909090909091,22000,7.3e-06,31999
33857,10,1,37.4690786354186,29207,30789,29207,36.3636363636364,22000,9.1e-06,30789
33859,5,1,18.1802802978154,29208,31700,29208,18.1818181818182,22000,4.6e-06,31700
33860,7,1,25.2822435653934,29208,41572,29208,25.4545454545455,22000,6.4e-06,41572
33861,8,1,30.8432746232737,29208,30182,29208,29.0909090909091,22000,7.3e-06,30182
33862,10,1,34.9584732428636,29208,30521,29208,36.3636363636364,22000,9.1e-06,30521
33870,6,1,22.826303464889,29214,30360,29214,21.8181818181818,22000,5.5e-06,30360
33871,9,1,32.9713462857228,29214,34683,29214,32.7272727272727,22000,8.2e-06,34683
33872,4,1,14.4121152270378,29215,35580,29215,14.5454545454545,22000,3.7e-06,35580
33873,6,1,22.5205820262204,29215,32217,29215,21.8181818181818,22000,5.5e-06,32217
33874,6,1,21.9681103254744,29215,33494,29215,21.8181818181818,22000,5.5e-06,33494
33875,4,1,14.8385361907693,29217,34181,29217,14.5454545454545,22000,3.7e-06,34181
33876,4,1,14.0965545496425,29217,35853,29217,14.5454545454545,22000,3.7e-06,35853
33877,5,1,17.4463530245345,29217,31517,29217,18.1818181818182,22000,4.6e-06,31517
33881,7,1,24.724606471689,29218,32535,29218,25.4545454545455,22000,6.4e-06,32535
33884,4,1,15.2692223706328,29220,32479,29220,14.5454545454545,22000,3.7e-06,32479
33885,8,1,29.8031936992992,29220,34641,29220,29.0909090909091,22000,7.3e-06,34641
33888,7,1,24.7886520962999,29222,30614,29222,25.4545454545455,22000,6.4e-06,30614
33892,5,1,19.3495939139294,29223,30290,29223,18.1818181818182,22000,4.6e-06,30290
33894,4,1,15.1915126495683,29225,37261,29225,14.5454545454545,22000,3.7e-06,37261
33900,9,1,31.7208785514943,29229,32822,29229,32.7272727272727,22000,8.2e-06,32822
33903,2,1,5.72429503359987,29230,30500,29230,7.27272727272727,22000,1.9e-06,30500
33904,7,1,24.8342314864555,29230,35018,29230,25.4545454545455,22000,6.4e-06,35018
33907,8,1,30.1240498398706,29232,30012,29232,29.0909090909091,22000,7.3e-06,30012
33908,4,1,16.0333520212311,29234,31382,29234,14.5454545454545,22000,3.7e-06,31382
33910,8,1,28.0722885125177,29237,30499,29237,29.0909090909091,22000,7.3e-06,30499
33915,1,1,3.58511827712377,29241,61054,29241,3.63636363636364,22000,1e-06,61054
33916,9,1,32.2416147629733,29241,35574,29241,32.7272727272727,22000,8.2e-06,35574
33920,6,1,22.7931720042778,29243,30781,29243,21.8181818181818,22000,5.5e-06,30781
33921,8,1,30.5037203372086,29243,30323,29243,29.0909090909091,22000,7.3e-06,30323
33922,2,1,7.50924417227526,29245,50664,29245,7.27272727272727,22000,1.9e-06,50664
33923,2,1,7.16279100352629,29245,70706,29245,7.27272727272727,22000,1.9e-06,70706
33924,9,1,33.3479937184485,29245,30290,29245,32.7272727272727,22000,8.2e-06,30290
33925,10,1,37.5051666792703,29245,30138,29245,36.3636363636364,22000,9.1e-06,30138
33927,10,1,36.5834151698786,29248,31172,29248,36.3636363636364,22000,9.1e-06,31172
33928,4,1,15.585330855607,29249,31979,29249,14.5454545454545,22000,3.7e-06,31979
33930,8,1,29.3932683519444,29251,35244,29251,29.0909090909091,22000,7.3e-06,35244
33932,9,1,32.7877523899024,29252,31813,29252,32.7272727272727,22000,8.2e-06,31813
33933,3,1,10.3217670665509,29254,31401,29254,10.9090909090909,22000,2.8e-06,31401
33934,4,1,15.4111232611994,29254,35873,29254,14.5454545454545,22000,3.7e-06,35873
33934,5,0,15.4111232611994,31017,31026,29254,18.1818181818182,22000,4.6e-06,35873
33935,8,1,29.8960013497097,29255,30882,29255,29.0909090909091,22000,7.3e-06,30882
33938,8,1,27.6496324374905,29258,30366,29258,29.0909090909091,22000,7.3e-06,30366
33940,8,1,28.4976867176407,29261,31406,29261,29.0909090909091,22000,7.3e-06,31406
33941,1,1,4.23999407787946,29265,33769,29265,3.63636363636364,22000,1e-06,33769
33942,10,1,36.0845499557029,29265,30930,29265,36.3636363636364,22000,9.1e-06,30930
33945,10,1,35.7858533623694,29267,32480,29267,36.3636363636364,22000,9.1e-06,32480
33946,5,1,18.6371492690388,29269,30853,29269,18.1818181818182,22000,4.6e-06,30853
33947,6,1,21.5996375601028,29270,40138,29270,21.8181818181818,22000,5.5e-06,40138
33950,6,1,20.7928974595266,29271,31776,29271,21.8181818181818,22000,5.5e-06,31776
33951,6,1,22.4895391712093,29272,30196,29272,21.8181818181818,22000,5.5e-06,30196
33953,10,1,36.3261229594657,29274,31006,29274,36.3636363636364,22000,9.1e-06,31006
33956,8,1,29.1019885793497,29278,30730,29278,29.0909090909091,22000,7.3e-06,30730
33957,8,1,29.6082117489135,29278,35194,29278,29.0909090909091,22000,7.3e-06,35194
33960,7,1,25.9469109289126,29282,30534,29282,25.4545454545455,22000,6.4e-06,30534
33961,8,1,29.4321437632255,29282,32267,29282,29.0909090909091,22000,7.3e-06,32267
33963,5,1,17.6664702335152,29283,33121,29283,18.1818181818182,22000,4.6e-06,33121
33964,9,1,32.6662249932414,29283,40318,29283,32.7272727272727,22000,8.2e-06,40318
33965,3,1,11.2539824921788,29285,32624,29285,10.9090909090909,22000,2.8e-06,32624
33965,4,0,11.2539824921788,32417,32427,29285,14.5454545454545,22000,3.7e-06,32624
33966,9,1,33.0115849232402,29285,32169,29285,32.7272727272727,22000,8.2e-06,32169
33971,10,1,36.2784518283197,29289,33347,29289,36.3636363636364,22000,9.1e-06,33347
33972,2,1,7.22806950017153,29290,36618,29290,7.27272727272727,22000,1.9e-06,36618
33973,6,1,21.525645571935,29293,39034,29293,21.8181818181818,22000,5.5e-06,39034
33973,7,0,21.525645571935,38923,38930,29293,25.4545454545455,22000,6.4e-06,39034
33976,10,1,37.8092819673032,29294,30155,29294,36.3636363636364,22000,9.1e-06,30155
33977,4,1,15.3050539547846,29295,31705,29295,14.5454545454545,22000,3.7e-06,31705
33980,7,1,25.3070895291197,29296,30978,29296,25.4545454545455,22000,6.4e-06,30978
33981,6,1,22.3084708948401,29297,31865,29297,21.8181818181818,22000,5.5e-06,31865
33987,8,1,28.9009225745097,29302,32688,29302,29.0909090909091,22000,7.3e-06,32688
33989,10,1,36.1525090290464,29304,30026,29304,36.3636363636364,22000,9.1e-06,30026
33991,4,1,14.6629046560759,29305,31682,29305,14.5454545454545,22000,3.7e-06,31682
33992,4,1,14.9456500107192,29307,39076,29307,14.5454545454545,22000,3.7e-06,39076
33994,4,1,15.2085753385573,29308,33277,29308,14.5454545454545,22000,3.7e-06,33277
33995,3,1,10.7654250128996,29309,32066,29309,10.9090909090909,22000,2.8e-06,32066
33996,7,1,24.8353356518689,29311,31552,29311,25.4545454545455,22000,6.4e-06,31552
33997,10,1,36.4396372870032,29312,32846,29312,36.3636363636364,22000,9.1e-06,32846
33999,10,1,35.9235538387456,29312,31905,29312,36.3636363636364,22000,9.1e-06,31905
34000,7,1,25.0563129568856,29314,30148,29314,25.4545454545455,22000,6.4e-06,30148
34002,8,1,29.9838350367302,29315,33072,29315,29.0909090909091,22000,7.3e-06,33072
34009,8,1,28.5592485657431,29320,33628,29320,29.0909090909091,22000,7.3e-06,33628
34011,2,1,6.56826489714588,29322,37017,29322,7.27272727272727,22000,1.9e-06,37017
34013,9,1,33.0222931506908,29323,32335,29323,32.7272727272727,22000,8.2e-06,32335
34015,9,1,32.6146568143714,29325,31065,29325,32.7272727272727,22000,8.2e-06,31065
34017,10,1,36.3936470279303,29325,30632,29325,36.3636363636364,22000,9.1e-06,30632
34018,9,1,31.5895635074791,29326,30016,29326,32.7272727272727,22000,8.2e-06,30016
34020,5,0,14.119562594238,33115,33118,29329,18.1818181818182,22000,4.6e-06,40776
34020,4,1,14.119562594238,29329,40776,29329,14.5454545454545,22000,3.7e-06,40776
34021,9,1,33.8203066411507,29329,30562,29329,32.7272727272727,22000,8.2e-06,30562
34022,6,1,22.5330765954438,29330,33207,29330,21.8181818181818,22000,5.5e-06,33207
34024,6,1,21.6110326590718,29332,31973,29332,21.8181818181818,22000,5.5e-06,31973
34027,8,1,28.8461991966726,29333,31707,29333,29.0909090909091,22000,7.3e-06,31707
34030,10,1,37.0470841288749,29337,30693,29337,36.3636363636364,22000,9.1e-06,30693
34033,10,1,35.461297098924,29338,30210,29338,36.3636363636364,22000,9.1e-06,30210
34034,4,1,15.3655146081918,29339,31185,29339,14.5454545454545,22000,3.7e-06,31185
34035,5,1,18.4441140229239,29339,34312,29339,18.1818181818182,22000,4.6e-06,34312
34037,10,1,36.1619436220872,29340,31666,29340,36.3636363636364,22000,9.1e-06,31666
34040,2,1,6.4860627704315,29341,30407,29341,7.27272727272727,22000,1.9e-06,30407
34041,6,1,21.6393179241713,29341,30810,29341,21.8181818181818,22000,5.5e-06,30810
34042,9,1,33.6163089632027,29341,31036,29341,32.7272727272727,22000,8.2e-06,31036
34043,5,1,18.3236754597013,29342,30772,29342,18.1818181818182,22000,4.6e-06,30772
34045,4,1,14.0635793891079,29343,48530,29343,14.5454545454545,22000,3.7e-06,48530
34047,4,1,15.392552501984,29346,40624,29346,14.5454545454545,22000,3.7e-06,40624
34052,9,1,32.9916290891675,29351,30166,29351,32.7272727272727,22000,8.2e-06,30166
34053,10,1,35.5036860929293,29351,30091,29351,36.3636363636364,22000,9.1e-06,30091
34056,5,1,18.7170019581167,29353,42257,29353,18.1818181818182,22000,4.6e-06,42257
34057,6,1,22.5115720817803,29353,31650,29353,21.8181818181818,22000,5.5e-06,31650
34058,7,1,24.7460443357488,29353,34031,29353,25.4545454545455,22000,6.4e-06,34031
34060,6,1,21.568435641093,29355,34298,29355,21.8181818181818,22000,5.5e-06,34298
34062,10,1,36.2524977157351,29357,30292,29357,36.3636363636364,22000,9.1e-06,30292
34066,7,1,25.0613388856353,29362,31345,29362,25.4545454545455,22000,6.4e-06,31345
34068,4,1,15.1367811886167,29363,30254,29363,14.5454545454545,22000,3.7e-06,30254
34069,10,1,36.354313820904,29363,32796,29363,36.3636363636364,22000,9.1e-06,32796
34071,9,1,32.6290913192457,29364,33341,29364,32.7272727272727,22000,8.2e-06,33341
34076,9,1,31.656234338577,29366,31561,29366,32.7272727272727,22000,8.2e-06,31561
34080,7,1,25.5044991161529,29370,34528,29370,25.4545454545455,22000,6.4e-06,34528
34081,5,1,17.8688512417694,29374,30696,29374,18.1818181818182,22000,4.6e-06,30696
34082,9,1,32.6155105015385,29374,36456,29374,32.7272727272727,22000,8.2e-06,36456
34084,6,1,23.2298312612286,29375,30009,29375,21.8181818181818,22000,5.5e-06,30009
34085,6,1,20.7427714175885,29377,31799,29377,21.8181818181818,22000,5.5e-06,31799
34086,7,1,24.9047942809981,29377,34317,29377,25.4545454545455,22000,6.4e-06,34317
34087,8,1,28.3325420738333,29377,31330,29377,29.0909090909091,22000,7.3e-06,31330
34088,9,1,31.8353007058925,29377,31422,29377,32.7272727272727,22000,8.2e-06,31422
34089,10,1,36.6878366767237,29377,31815,29377,36.3636363636364,22000,9.1e-06,31815
34090,8,1,29.183933128437,29380,31872,29380,29.0909090909091,22000,7.3e-06,31872
34092,9,1,32.6936665713396,29382,34654,29382,32.7272727272727,22000,8.2e-06,34654
34094,10,1,37.101448390733,29383,31066,29383,36.3636363636364,22000,9.1e-06,31066
34096,6,1,22.3312217359613,29385,36974,29385,21.8181818181818,22000,5.5e-06,36974
34097,7,1,25.5757868836067,29385,39549,29385,25.4545454545455,22000,6.4e-06,39549
34098,3,1,11.4307254188069,29389,41574,29389,10.9090909090909,22000,2.8e-06,41574
34101,6,1,20.8364070595158,29391,30844,29391,21.8181818181818,22000,5.5e-06,30844
34104,2,1,6.45423387769589,29393,32612,29393,7.27272727272727,22000,1.9e-06,32612
34106,4,1,14.9734243734573,29395,34018,29395,14.5454545454545,22000,3.7e-06,34018
34108,5,1,17.5314805720729,29397,31150,29397,18.1818181818182,22000,4.6e-06,31150
34109,7,1,24.4369504031325,29397,30010,29397,25.4545454545455,22000,6.4e-06,30010
34110,4,1,13.7801063095099,29398,34166,29398,14.5454545454545,22000,3.7e-06,34166
34113,9,1,33.1300766436478,29400,36774,29400,32.7272727272727,22000,8.2e-06,36774
34114,6,1,21.4990149692195,29402,32619,29402,21.8181818181818,22000,5.5e-06,32619
34115,9,1,33.3833969098074,29402,32099,29402,32.7272727272727,22000,8.2e-06,32099
34117,10,1,35.7532225200225,29404,31821,29404,36.3636363636364,22000,9.1e-06,31821
34120,10,1,35.5508614172868,29405,32107,29405,36.3636363636364,22000,9.1e-06,32107
34122,4,1,13.5818501939572,29406,32909,29406,14.5454545454545,22000,3.7e-06,32909
34123,7,1,25.0015065877365,29406,37694,29406,25.4545454545455,22000,6.4e-06,37694
34125,5,1,18.3049447202481,29407,32077,29407,18.1818181818182,22000,4.6e-06,32077
34127,5,1,19.0656021381809,29409,30352,29409,18.1818181818182,22000,4.6e-06,30352
34129,6,1,22.7910538979166,29413,31585,29413,21.8181818181818,22000,5.5e-06,31585
34131,3,1,11.1596712357439,29414,30671,29414,10.9090909090909,22000,2.8e-06,30671
34134,8,1,29.5550843688419,29416,34133,29416,29.0909090909091,22000,7.3e-06,34133
34137,7,1,24.8809998152115,29419,30674,29419,25.4545454545455,22000,6.4e-06,30674
34138,4,1,14.7679561954673,29420,33476,29420,14.5454545454545,22000,3.7e-06,33476
34139,7,1,25.9152282290475,29421,31889,29421,25.4545454545455,22000,6.4e-06,31889
34140,5,1,17.6742712775603,29422,36188,29422,18.1818181818182,22000,4.6e-06,36188
34141,8,1,30.5484538527996,29422,30481,29422,29.0909090909091,22000,7.3e-06,30481
34145,8,1,30.3178188628791,29424,33708,29424,29.0909090909091,22000,7.3e-06,33708
34146,6,1,22.3459892156285,29425,31618,29425,21.8181818181818,22000,5.5e-06,31618
34148,9,1,33.6658181013292,29425,33514,29425,32.7272727272727,22000,8.2e-06,33514
34149,9,1,33.1918671596975,29425,34919,29425,32.7272727272727,22000,8.2e-06,34919
34150,1,1,4.52365758160093,29426,30686,29426,3.63636363636364,22000,1e-06,30686
34151,10,1,36.2277911272739,29426,30499,29426,36.3636363636364,22000,9.1e-06,30499
34152,8,1,30.733541306849,29427,30015,29427,29.0909090909091,22000,7.3e-06,30015
34153,8,1,28.3497962130367,29428,31765,29428,29.0909090909091,22000,7.3e-06,31765
34154,10,1,36.1814826236302,29429,30449,29429,36.3636363636364,22000,9.1e-06,30449
34155,10,1,36.1777958678566,29429,32361,29429,36.3636363636364,22000,9.1e-06,32361
34158,9,1,33.2022246950477,29431,35300,29431,32.7272727272727,22000,8.2e-06,35300
34160,5,1,18.1190800307981,29432,35052,29432,18.1818181818182,22000,4.6e-06,35052
34161,3,1,11.071389873664,29433,45152,29433,10.9090909090909,22000,2.8e-06,45152
34162,5,1,18.2217700681041,29433,37280,29433,18.1818181818182,22000,4.6e-06,37280
34163,6,1,21.3496174664773,29433,34000,29433,21.8181818181818,22000,5.5e-06,34000
34165,6,1,22.0993531719475,29434,44826,29434,21.8181818181818,22000,5.5e-06,44826
34166,3,1,13.761043526657,29880,30039,29435,10.9090909090909,22000,2.8e-06,32833
34166,4,1,13.761043526657,29435,32833,29435,14.5454545454545,22000,3.7e-06,32833
34169,10,1,35.8090567948789,29436,38286,29436,36.3636363636364,22000,9.1e-06,38286
34172,5,1,17.7871869334988,29439,31698,29439,18.1818181818182,22000,4.6e-06,31698
34173,7,1,26.2821596759413,29440,31545,29440,25.4545454545455,22000,6.4e-06,31545
34174,8,1,29.4886698103241,29440,35406,29440,29.0909090909091,22000,7.3e-06,35406
34175,10,1,37.1032780967025,29440,34400,29440,36.3636363636364,22000,9.1e-06,34400
34178,6,1,22.1501454518373,29442,30332,29442,21.8181818181818,22000,5.5e-06,30332
34180,10,1,36.8895265857979,29443,33428,29443,36.3636363636364,22000,9.1e-06,33428
34181,10,1,36.4150945061446,29445,30425,29445,36.3636363636364,22000,9.1e-06,30425
34184,4,1,14.593069396073,29447,40017,29447,14.5454545454545,22000,3.7e-06,40017
34186,7,1,24.7249190521678,29448,32189,29448,25.4545454545455,22000,6.4e-06,32189
34188,8,1,30.4219938864558,29450,30360,29450,29.0909090909091,22000,7.3e-06,30360
34192,8,1,28.1671032203591,29452,30534,29452,29.0909090909091,22000,7.3e-06,30534
34194,5,1,16.7074220637378,29456,30019,29456,18.1818181818182,22000,4.6e-06,30019
34195,10,1,34.7664677258885,29458,30684,29458,36.3636363636364,22000,9.1e-06,30684
34197,10,1,35.9877526217725,29460,31491,29460,36.3636363636364,22000,9.1e-06,31491
34199,7,1,24.018711927373,29461,30862,29461,25.4545454545455,22000,6.4e-06,30862
34200,8,1,28.3816223884439,29461,34748,29461,29.0909090909091,22000,7.3e-06,34748
34201,10,1,36.6083715281831,29462,34191,29462,36.3636363636364,22000,9.1e-06,34191
34204,10,1,36.098726151901,29463,34059,29463,36.3636363636364,22000,9.1e-06,34059
34206,6,1,21.436941876109,29465,34812,29465,21.8181818181818,22000,5.5e-06,34812
34208,10,1,36.4798025560508,29465,31568,29465,36.3636363636364,22000,9.1e-06,31568
34209,2,1,7.96113304207814,29467,33322,29467,7.27272727272727,22000,1.9e-06,33322
34210,3,1,10.9842483506392,29467,37101,29467,10.9090909090909,22000,2.8e-06,37101
34211,7,1,26.6345157692154,29467,34224,29467,25.4545454545455,22000,6.4e-06,34224
34216,3,1,11.9083720053045,29471,31477,29471,10.9090909090909,22000,2.8e-06,31477
34217,3,1,11.1863155887191,29471,36140,29471,10.9090909090909,22000,2.8e-06,36140
34218,5,1,18.4322176052365,29471,35728,29471,18.1818181818182,22000,4.6e-06,35728
34219,6,1,20.1584391646814,29471,30227,29471,21.8181818181818,22000,5.5e-06,30227
34220,9,1,32.9507507311791,29473,30030,29473,32.7272727272727,22000,8.2e-06,30030
34221,10,1,36.7996847590428,29473,31683,29473,36.3636363636364,22000,9.1e-06,31683
34230,10,1,36.572813805058,29476,30364,29476,36.3636363636364,22000,9.1e-06,30364
34232,10,1,36.148977736889,29481,31374,29481,36.3636363636364,22000,9.1e-06,31374
34234,7,1,26.2787036682835,29484,31901,29484,25.4545454545455,22000,6.4e-06,31901
34235,10,1,34.8325510920132,29484,31455,29484,36.3636363636364,22000,9.1e-06,31455
34241,10,1,35.8856509193064,29487,32696,29487,36.3636363636364,22000,9.1e-06,32696
34242,1,1,5.47215900887071,29488,31072,29488,3.63636363636364,22000,1e-06,31072
34243,2,1,6.83188124305665,29488,50122,29488,7.27272727272727,22000,1.9e-06,50122
34244,8,1,29.2825113701143,29489,32180,29489,29.0909090909091,22000,7.3e-06,32180
34246,2,1,8.37876122337912,29490,39260,29490,7.27272727272727,22000,1.9e-06,39260
34248,10,1,36.7552027413477,29490,31987,29490,36.3636363636364,22000,9.1e-06,31987
34252,10,1,36.9700025052945,29493,32246,29493,36.3636363636364,22000,9.1e-06,32246
34253,3,1,12.2677131237417,29494,31221,29494,10.9090909090909,22000,2.8e-06,31221
34254,4,1,14.7731717461264,29495,50288,29495,14.5454545454545,22000,3.7e-06,50288
34255,6,1,22.2005528980017,29495,43043,29495,21.8181818181818,22000,5.5e-06,43043
34256,4,1,13.5234875288244,29496,36268,29496,14.5454545454545,22000,3.7e-06,36268
34258,3,1,10.2632889250786,29498,34119,29498,10.9090909090909,22000,2.8e-06,34119
34259,4,1,14.7213250518754,29499,33431,29499,14.5454545454545,22000,3.7e-06,33431
34260,3,1,10.2327575901954,29502,33465,29502,10.9090909090909,22000,2.8e-06,33465
34262,9,1,32.3375939757397,29504,30294,29504,32.7272727272727,22000,8.2e-06,30294
34263,5,1,17.6790104142864,29505,37708,29505,18.1818181818182,22000,4.6e-06,37708
34264,7,1,25.2096295293162,29505,31988,29505,25.4545454545455,22000,6.4e-06,31988
34265,9,1,32.6318072367368,29505,32154,29505,32.7272727272727,22000,8.2e-06,32154
34267,7,1,26.4368426209092,29508,30900,29508,25.4545454545455,22000,6.4e-06,30900
34268,10,1,35.8378200726709,29508,31927,29508,36.3636363636364,22000,9.1e-06,31927
34269,4,1,14.5534115385923,29509,34145,29509,14.5454545454545,22000,3.7e-06,34145
34270,6,1,22.5745477618108,29509,32851,29509,21.8181818181818,22000,5.5e-06,32851
34272,9,1,33.6774622934255,29509,31345,29509,32.7272727272727,22000,8.2e-06,31345
34273,1,1,3.83100304130878,29511,56203,29511,3.63636363636364,22000,1e-06,56203
34274,8,1,29.366854434176,29515,33932,29515,29.0909090909091,22000,7.3e-06,33932
34276,7,1,24.8511570933262,29517,31084,29517,25.4545454545455,22000,6.4e-06,31084
34277,5,1,17.5999646102028,29518,33752,29518,18.1818181818182,22000,4.6e-06,33752
34280,8,1,29.9549261715748,29519,30446,29519,29.0909090909091,22000,7.3e-06,30446
34281,10,1,36.0831407186493,29519,30554,29519,36.3636363636364,22000,9.1e-06,30554
34284,8,1,27.9991818449749,29522,31985,29522,29.0909090909091,22000,7.3e-06,31985
34285,9,1,31.4288421600133,29522,32258,29522,32.7272727272727,22000,8.2e-06,32258
34286,9,1,31.4218517521618,29522,30191,29522,32.7272727272727,22000,8.2e-06,30191
34287,10,1,37.1828461009284,29522,32212,29522,36.3636363636364,22000,9.1e-06,32212
34291,1,1,3.73364153970982,29526,36371,29526,3.63636363636364,22000,1e-06,46475
34293,7,1,25.680860596122,29526,30315,29526,25.4545454545455,22000,6.4e-06,30315
34294,8,1,27.7201876821122,29526,31241,29526,29.0909090909091,22000,7.3e-06,31241
34297,10,1,36.1900221879503,29528,35262,29528,36.3636363636364,22000,9.1e-06,35262
34300,7,1,25.2438634891347,29529,34719,29529,25.4545454545455,22000,6.4e-06,34719
34301,9,1,31.5336034412221,29529,30662,29529,32.7272727272727,22000,8.2e-06,30662
34302,5,1,16.5922114445882,29530,30495,29530,18.1818181818182,22000,4.6e-06,30495
34303,6,1,20.5308415973492,29531,32612,29531,21.8181818181818,22000,5.5e-06,32612
